train_step,pc_metric,pc_steps,pc_total,pi_max_steps,pi_steps,test_acc,test_loss,lambda_gate,seed,dt,rollout_tol,rollout_steps,oracle_every,lambda_cap,log_path
420,3.0,3.0,3.0,3.0,,0.96,0.2064,0.252,0,0.005,0.0005,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle5_devgpu.log
440,3.0,3.0,3.0,3.0,,0.9596,0.1953,0.356,0,0.005,0.0005,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle5_devgpu.log
460,3.0,3.0,3.0,3.0,,0.956,0.2279,0.295,0,0.005,0.0005,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle5_devgpu.log
480,3.0,3.0,3.0,3.0,,0.957,0.1968,0.274,0,0.005,0.0005,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle5_devgpu.log
500,3.0,3.0,3.0,3.0,,0.9575,0.2059,0.314,0,0.005,0.0005,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle5_devgpu.log
520,3.0,3.0,3.0,3.0,,0.9603,0.2006,0.288,0,0.005,0.0005,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle5_devgpu.log
540,3.0,3.0,3.0,3.0,,0.9623,0.1718,0.286,0,0.005,0.0005,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle5_devgpu.log
560,3.0,3.0,3.0,3.0,,0.9654,0.1482,0.425,0,0.005,0.0005,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle5_devgpu.log
580,3.0,3.0,3.0,3.0,,0.9621,0.1582,0.344,0,0.005,0.0005,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle5_devgpu.log
600,3.0,3.0,3.0,3.0,,0.9608,0.1924,0.34,0,0.005,0.0005,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle5_devgpu.log
620,3.0,3.0,3.0,3.0,,0.9635,0.1629,0.352,0,0.005,0.0005,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle5_devgpu.log
640,3.0,3.0,3.0,3.0,,0.9565,0.1856,0.359,0,0.005,0.0005,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle5_devgpu.log
660,3.0,3.0,3.0,3.0,,0.9631,0.1724,0.361,0,0.005,0.0005,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle5_devgpu.log
680,3.0,3.0,3.0,3.0,,0.9615,0.1644,0.321,0,0.005,0.0005,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle5_devgpu.log
700,3.0,3.0,3.0,3.0,,0.9582,0.2135,0.27,0,0.005,0.0005,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle5_devgpu.log
720,3.0,3.0,3.0,3.0,,0.9587,0.1906,0.384,0,0.005,0.0005,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle5_devgpu.log
740,3.0,3.0,3.0,3.0,,0.9605,0.1909,0.311,0,0.005,0.0005,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle5_devgpu.log
760,3.0,3.0,3.0,3.0,,0.957,0.211,0.331,0,0.005,0.0005,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle5_devgpu.log
780,3.0,3.0,3.0,3.0,,0.9545,0.2059,0.284,0,0.005,0.0005,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle5_devgpu.log
800,3.0,3.0,3.0,3.0,,0.9576,0.1967,0.326,0,0.005,0.0005,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle5_devgpu.log
820,3.0,3.0,3.0,3.0,,0.9546,0.1902,0.309,0,0.005,0.0005,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle5_devgpu.log
840,3.0,3.0,3.0,3.0,,0.9541,0.1837,0.46,0,0.005,0.0005,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle5_devgpu.log
860,3.0,3.0,3.0,3.0,,0.9543,0.2082,0.408,0,0.005,0.0005,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle5_devgpu.log
880,3.0,3.0,3.0,3.0,,0.9467,0.2225,0.34,0,0.005,0.0005,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle5_devgpu.log
900,3.0,3.0,3.0,3.0,,0.9526,0.1903,0.417,0,0.005,0.0005,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle5_devgpu.log
920,3.0,3.0,3.0,3.0,,0.9453,0.2148,0.321,0,0.005,0.0005,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle5_devgpu.log
940,3.0,3.0,3.0,3.0,,0.9445,0.2521,0.319,0,0.005,0.0005,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle5_devgpu.log
960,3.0,3.0,3.0,3.0,,0.9486,0.2126,0.335,0,0.005,0.0005,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle5_devgpu.log
980,3.0,3.0,3.0,3.0,,0.9464,0.2166,0.32,0,0.005,0.0005,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle5_devgpu.log
1000,3.0,3.0,3.0,3.0,,0.9523,0.1962,0.302,0,0.005,0.0005,16,5,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle5_devgpu.log
20,3.0,3.0,3.0,3.0,,0.847,0.4616,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
40,3.0,3.0,3.0,3.0,,0.8959,0.3443,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
60,3.0,3.0,3.0,3.0,,0.9098,0.304,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
80,3.0,3.0,3.0,3.0,,0.9297,0.2379,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
100,3.0,3.0,3.0,3.0,,0.9352,0.2139,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
120,3.0,3.0,3.0,3.0,,0.9355,0.216,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
140,3.0,3.0,3.0,3.0,,0.9398,0.1933,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
160,3.0,3.0,3.0,3.0,,0.9425,0.1875,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
180,3.0,3.0,3.0,3.0,,0.9483,0.1754,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
200,3.0,3.0,3.0,3.0,,0.9518,0.1551,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
220,3.0,3.0,3.0,3.0,,0.9538,0.1488,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
240,3.0,3.0,3.0,3.0,,0.9526,0.1418,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
260,3.0,3.0,3.0,3.0,,0.9634,0.1219,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
280,3.0,3.0,3.0,3.0,,0.9616,0.1252,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
300,3.0,3.0,3.0,3.0,,0.9625,0.119,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
320,3.0,3.0,3.0,3.0,,0.9607,0.1268,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
340,3.0,3.0,3.0,3.0,,0.9624,0.1207,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
360,3.0,3.0,3.0,3.0,,0.9665,0.108,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
380,3.0,3.0,3.0,3.0,,0.9676,0.1002,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
400,3.0,3.0,3.0,3.0,,0.9659,0.1178,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
420,3.0,3.0,3.0,3.0,,0.9693,0.0963,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
440,3.0,3.0,3.0,3.0,,0.9697,0.0969,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
460,3.0,3.0,3.0,3.0,,0.969,0.0995,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
480,3.0,3.0,3.0,3.0,,0.9694,0.0965,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
500,3.0,3.0,3.0,3.0,,0.9695,0.0926,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
520,3.0,3.0,3.0,3.0,,0.9722,0.0887,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
540,3.0,3.0,3.0,3.0,,0.9748,0.0887,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
560,3.0,3.0,3.0,3.0,,0.9722,0.0899,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
580,3.0,3.0,3.0,3.0,,0.9717,0.0849,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
600,3.0,3.0,3.0,3.0,,0.9741,0.0805,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
620,3.0,3.0,3.0,3.0,,0.9741,0.09,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
640,3.0,3.0,3.0,3.0,,0.9757,0.0821,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
660,3.0,3.0,3.0,3.0,,0.9736,0.0855,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
680,3.0,3.0,3.0,3.0,,0.9746,0.0852,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
700,3.0,3.0,3.0,3.0,,0.973,0.0848,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
720,3.0,3.0,3.0,3.0,,0.9765,0.0779,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
740,3.0,3.0,3.0,3.0,,0.9745,0.0821,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
760,3.0,3.0,3.0,3.0,,0.9757,0.0757,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
780,3.0,3.0,3.0,3.0,,0.976,0.0767,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
800,3.0,3.0,3.0,3.0,,0.9753,0.0772,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
820,3.0,3.0,3.0,3.0,,0.9759,0.0776,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
840,3.0,3.0,3.0,3.0,,0.9666,0.1061,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
860,3.0,3.0,3.0,3.0,,0.9749,0.0785,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
880,3.0,3.0,3.0,3.0,,0.9708,0.0888,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
900,3.0,3.0,3.0,3.0,,0.9756,0.0799,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
920,3.0,3.0,3.0,3.0,,0.9746,0.0798,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
940,3.0,3.0,3.0,3.0,,0.978,0.0737,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
960,3.0,3.0,3.0,3.0,,0.9771,0.0725,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
980,3.0,3.0,3.0,3.0,,0.9779,0.0664,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
1000,3.0,3.0,3.0,3.0,,0.9764,0.0783,0.0,0,0.005,0.0005,16,8,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
20,3.0,3.0,3.0,3.0,,0.8332,0.7318,0.321,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
40,3.0,3.0,3.0,3.0,,0.8952,0.4435,0.324,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
60,3.0,3.0,3.0,3.0,,0.9102,0.3752,0.401,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
80,3.0,3.0,3.0,3.0,,0.925,0.3124,0.27,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
100,3.0,3.0,3.0,3.0,,0.9274,0.2889,0.312,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
120,3.0,3.0,3.0,3.0,,0.9321,0.3008,0.343,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
140,3.0,3.0,3.0,3.0,,0.9353,0.284,0.335,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
160,3.0,3.0,3.0,3.0,,0.9298,0.2994,0.344,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
180,3.0,3.0,3.0,3.0,,0.9433,0.251,0.381,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
200,3.0,3.0,3.0,3.0,,0.9415,0.2577,0.327,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
220,3.0,3.0,3.0,3.0,,0.9452,0.2576,0.363,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
240,3.0,3.0,3.0,3.0,,0.9449,0.2491,0.251,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
260,3.0,3.0,3.0,3.0,,0.9496,0.232,0.323,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
280,3.0,3.0,3.0,3.0,,0.9363,0.2804,0.304,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
300,3.0,3.0,3.0,3.0,,0.9468,0.2284,0.351,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
320,3.0,3.0,3.0,3.0,,0.9398,0.2379,0.271,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
340,3.0,3.0,3.0,3.0,,0.9469,0.2241,0.382,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
360,3.0,3.0,3.0,3.0,,0.9506,0.2313,0.216,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
380,3.0,3.0,3.0,3.0,,0.9547,0.1946,0.308,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
400,3.0,3.0,3.0,3.0,,0.955,0.2088,0.32,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
420,3.0,3.0,3.0,3.0,,0.9538,0.2138,0.284,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
440,3.0,3.0,3.0,3.0,,0.9497,0.2141,0.341,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
460,3.0,3.0,3.0,3.0,,0.9511,0.2223,0.315,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
480,3.0,3.0,3.0,3.0,,0.9545,0.2102,0.315,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
500,3.0,3.0,3.0,3.0,,0.9492,0.2334,0.316,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
520,3.0,3.0,3.0,3.0,,0.9544,0.2047,0.323,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
540,3.0,3.0,3.0,3.0,,0.9543,0.1923,0.278,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
560,3.0,3.0,3.0,3.0,,0.9522,0.2062,0.368,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
580,3.0,3.0,3.0,3.0,,0.9514,0.2088,0.284,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
600,3.0,3.0,3.0,3.0,,0.9529,0.2044,0.335,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
620,3.0,3.0,3.0,3.0,,0.9533,0.2065,0.34,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
640,3.0,3.0,3.0,3.0,,0.9469,0.2186,0.297,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
660,3.0,3.0,3.0,3.0,,0.9472,0.2096,0.423,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
680,3.0,3.0,3.0,3.0,,0.9499,0.2021,0.35,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
700,3.0,3.0,3.0,3.0,,0.9481,0.2312,0.311,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
720,3.0,3.0,3.0,3.0,,0.947,0.2166,0.287,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
740,3.0,3.0,3.0,3.0,,0.9509,0.2278,0.277,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
760,3.0,3.0,3.0,3.0,,0.9448,0.2409,0.339,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
780,3.0,3.0,3.0,3.0,,0.9476,0.2202,0.34,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
800,3.0,3.0,3.0,3.0,,0.9474,0.2372,0.253,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
820,3.0,3.0,3.0,3.0,,0.9425,0.2337,0.338,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
840,3.0,3.0,3.0,3.0,,0.9411,0.2393,0.314,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
860,3.0,3.0,3.0,3.0,,0.9436,0.2531,0.409,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
880,3.0,3.0,3.0,3.0,,0.9416,0.2434,0.34,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
900,3.0,3.0,3.0,3.0,,0.941,0.2246,0.4,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
920,3.0,3.0,3.0,3.0,,0.9388,0.2317,0.347,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
940,3.0,3.0,3.0,3.0,,0.9413,0.2615,0.319,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
960,3.0,3.0,3.0,3.0,,0.9323,0.2792,0.271,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
980,3.0,3.0,3.0,3.0,,0.9392,0.252,0.318,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
1000,3.0,3.0,3.0,3.0,,0.9425,0.243,0.283,0,0.005,0.0005,16,8,1.0,pi_plots_out/logs/seed0_lam1.0_dt0.005_tol0.0005_steps16_oracle8_devgpu.log
20,3.0,3.0,3.0,3.0,,0.8472,0.4613,0.0,0,0.005,0.0005,32,1,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps32_oracle1_devgpu.log
40,3.0,3.0,3.0,3.0,,0.8953,0.3448,0.0,0,0.005,0.0005,32,1,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps32_oracle1_devgpu.log
60,3.0,3.0,3.0,3.0,,0.909,0.3054,0.0,0,0.005,0.0005,32,1,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps32_oracle1_devgpu.log
80,3.0,3.0,3.0,3.0,,0.9303,0.2373,0.0,0,0.005,0.0005,32,1,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps32_oracle1_devgpu.log
100,3.0,3.0,3.0,3.0,,0.9357,0.2123,0.0,0,0.005,0.0005,32,1,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps32_oracle1_devgpu.log
120,3.0,3.0,3.0,3.0,,0.936,0.2114,0.0,0,0.005,0.0005,32,1,0.0,pi_plots_out/logs/seed0_lam0.0_dt0.005_tol0.0005_steps32_oracle1_devgpu.log
